,jurisdicción,región,año,mes,focosCalor,hectareas,incendiosReportados
2120,Formosa,Norte,2024,9,5211,0,10
2121,Formosa,Norte,2024,10,2418,0,10
2122,Formosa,Norte,2024,11,840,0,10
2123,Formosa,Norte,2024,12,168,0,10
2124,Jujuy,NOA,2024,1,10,0,462
2125,Jujuy,NOA,2024,2,30,0,462
2126,Jujuy,NOA,2024,3,8,0,462
2127,Jujuy,NOA,2024,4,5,0,462
2128,Jujuy,NOA,2024,5,4,0,462
2129,Jujuy,NOA,2024,6,42,0,462
2130,Jujuy,NOA,2024,7,153,0,462
2131,Jujuy,NOA,2024,8,249,0,462
2132,Jujuy,NOA,2024,9,161,0,462
2133,Jujuy,NOA,2024,10,168,0,462
2134,Jujuy,NOA,2024,11,124,0,462
2135,Jujuy,NOA,2024,12,45,0,462
2136,La Pampa,Pampeana,2024,1,131,0,46
2137,La Pampa,Pampeana,2024,2,538,0,46
2138,La Pampa,Pampeana,2024,3,76,0,46
2139,La Pampa,Pampeana,2024,4,45,0,46
2140,La Pampa,Pampeana,2024,5,11,0,46
2141,La Pampa,Pampeana,2024,6,15,0,46
2142,La Pampa,Pampeana,2024,7,131,0,46
2143,La Pampa,Pampeana,2024,8,427,0,46
2144,La Pampa,Pampeana,2024,9,521,0,46
2145,La Pampa,Pampeana,2024,10,88,0,46
2146,La Pampa,Pampeana,2024,11,30,0,46
2147,La Pampa,Pampeana,2024,12,140,0,46
2148,La Rioja,Centro,2024,1,39,0,5
2149,La Rioja,Centro,2024,2,25,0,5
2150,La Rioja,Centro,2024,3,19,0,5
2151,La Rioja,Centro,2024,4,21,0,5
2152,La Rioja,Centro,2024,5,34,0,5
2153,La Rioja,Centro,2024,6,43,0,5
2154,La Rioja,Centro,2024,7,71,0,5
2155,La Rioja,Centro,2024,8,1670,0,5
2156,La Rioja,Centro,2024,9,116,0,5
2157,La Rioja,Centro,2024,10,150,0,5
2158,La Rioja,Centro,2024,11,42,0,5
2159,La Rioja,Centro,2024,12,47,0,5
2160,Mendoza,Pampeana,2024,1,43,0,40
2161,Mendoza,Pampeana,2024,2,47,0,40
2162,Mendoza,Pampeana,2024,3,63,0,40
2163,Mendoza,Pampeana,2024,4,103,0,40
2164,Mendoza,Pampeana,2024,5,75,0,40
2165,Mendoza,Pampeana,2024,6,87,0,40
2166,Mendoza,Pampeana,2024,7,472,0,40
2167,Mendoza,Pampeana,2024,8,235,0,40
2168,Mendoza,Pampeana,2024,9,281,0,40
2169,Mendoza,Pampeana,2024,10,159,0,40
2170,Mendoza,Pampeana,2024,11,105,0,40
2171,Mendoza,Pampeana,2024,12,147,0,40
2172,Misiones,NEA,2024,1,134,0,10
2173,Misiones,NEA,2024,2,145,0,10
2174,Misiones,NEA,2024,3,255,0,10
2175,Misiones,NEA,2024,4,194,0,10
2176,Misiones,NEA,2024,5,31,0,10
2177,Misiones,NEA,2024,6,725,0,10
2178,Misiones,NEA,2024,7,667,0,10
2179,Misiones,NEA,2024,8,1441,0,10
2180,Misiones,NEA,2024,9,632,0,10
2181,Misiones,NEA,2024,10,249,0,10
2182,Misiones,NEA,2024,11,128,0,10
2183,Misiones,NEA,2024,12,151,0,10
2184,Neuquén,Pampeana,2024,1,590,0,60
2185,Neuquén,Pampeana,2024,2,528,0,60
2186,Neuquén,Pampeana,2024,3,720,0,60
2187,Neuquén,Pampeana,2024,4,379,0,60
2188,Neuquén,Pampeana,2024,5,348,0,60
2189,Neuquén,Pampeana,2024,6,241,0,60
2190,Neuquén,Pampeana,2024,7,607,0,60
2191,Neuquén,Pampeana,2024,8,442,0,60
2192,Neuquén,Pampeana,2024,9,464,0,60
2193,Neuquén,Pampeana,2024,10,660,0,60
2194,Neuquén,Pampeana,2024,11,406,0,60
2195,Neuquén,Pampeana,2024,12,689,0,60
2196,Río Negro,Pampeana,2024,1,98,0,79
2197,Río Negro,Pampeana,2024,2,114,0,79
2198,Río Negro,Pampeana,2024,3,108,0,79
2199,Río Negro,Pampeana,2024,4,35,0,79
2200,Río Negro,Pampeana,2024,5,52,0,79
2201,Río Negro,Pampeana,2024,6,31,0,79
2202,Río Negro,Pampeana,2024,7,209,0,79
2203,Río Negro,Pampeana,2024,8,213,0,79
2204,Río Negro,Pampeana,2024,9,269,0,79
2205,Río Negro,Pampeana,2024,10,119,0,79
2206,Río Negro,Pampeana,2024,11,80,0,79
2207,Río Negro,Pampeana,2024,12,318,0,79
2208,Salta,NOA,2024,1,202,0,298
2209,Salta,NOA,2024,2,182,0,298
2210,Salta,NOA,2024,3,139,0,298
2211,Salta,NOA,2024,4,36,0,298
2212,Salta,NOA,2024,5,31,0,298
2213,Salta,NOA,2024,6,118,0,298
2214,Salta,NOA,2024,7,600,0,298
2215,Salta,NOA,2024,8,1154,0,298
2216,Salta,NOA,2024,9,1372,0,298
2217,Salta,NOA,2024,10,1360,0,298
2218,Salta,NOA,2024,11,238,0,298
2219,Salta,NOA,2024,12,209,0,298
2220,San Juan,Centro,2024,1,156,0,61
2221,San Juan,Centro,2024,2,24,0,61
2222,San Juan,Centro,2024,3,44,0,61
2223,San Juan,Centro,2024,4,55,0,61
2224,San Juan,Centro,2024,5,31,0,61
2225,San Juan,Centro,2024,6,63,0,61
2226,San Juan,Centro,2024,7,83,0,61
2227,San Juan,Centro,2024,8,107,0,61
2228,San Juan,Centro,2024,9,296,0,61
2229,San Juan,Centro,2024,10,92,0,61
2230,San Juan,Centro,2024,11,72,0,61
2231,San Juan,Centro,2024,12,198,0,61
2232,San Luis,Centro,2024,1,72,0,55
2233,San Luis,Centro,2024,2,48,0,55
2234,San Luis,Centro,2024,3,52,0,55
2235,San Luis,Centro,2024,4,22,0,55
2236,San Luis,Centro,2024,5,24,0,55
2237,San Luis,Centro,2024,6,14,0,55
2238,San Luis,Centro,2024,7,240,0,55
2239,San Luis,Centro,2024,8,137,0,55
2240,San Luis,Centro,2024,9,2732,0,55
2241,San Luis,Centro,2024,10,367,0,55
2242,San Luis,Centro,2024,11,113,0,55
2243,San Luis,Centro,2024,12,134,0,55
2244,Santa Cruz,Pampeana,2024,1,157,0,6
2245,Santa Cruz,Pampeana,2024,2,95,0,6
2246,Santa Cruz,Pampeana,2024,3,18,0,6
2247,Santa Cruz,Pampeana,2024,4,23,0,6
2248,Santa Cruz,Pampeana,2024,5,6,0,6
2249,Santa Cruz,Pampeana,2024,6,2,0,6
2250,Santa Cruz,Pampeana,2024,7,6,0,6
2251,Santa Cruz,Pampeana,2024,8,5,0,6
2252,Santa Cruz,Pampeana,2024,9,3,0,6
2253,Santa Cruz,Pampeana,2024,10,10,0,6
2254,Santa Cruz,Pampeana,2024,11,10,0,6
2255,Santa Cruz,Pampeana,2024,12,16,0,6
2256,Santa Fe,,2024,1,381,0,3
2257,Santa Fe,,2024,2,456,0,3
2258,Santa Fe,,2024,3,372,0,3
2259,Santa Fe,,2024,4,198,0,3
2260,Santa Fe,,2024,5,299,0,3
2261,Santa Fe,,2024,6,716,0,3
2262,Santa Fe,,2024,7,2307,0,3
2263,Santa Fe,,2024,8,6149,0,3
2264,Santa Fe,,2024,9,6805,0,3
2265,Santa Fe,,2024,10,3912,0,3
2266,Santa Fe,,2024,11,1377,0,3
2267,Santa Fe,,2024,12,1211,0,3
2268,Santiago del Estero,,2024,1,380,0,10
2269,Santiago del Estero,,2024,2,381,0,10
2270,Santiago del Estero,,2024,3,261,0,10
2271,Santiago del Estero,,2024,4,96,0,10
2272,Santiago del Estero,,2024,5,183,0,10
2273,Santiago del Estero,,2024,6,323,0,10
2274,Santiago del Estero,,2024,7,917,0,10
2275,Santiago del Estero,,2024,8,3351,0,10
2276,Santiago del Estero,,2024,9,3075,0,10
2277,Santiago del Estero,,2024,10,1557,0,10
2278,Santiago del Estero,,2024,11,514,0,10
2279,Santiago del Estero,,2024,12,559,0,10
2280,Tierra del Fuego,,2024,1,4,0,14
2281,Tierra del Fuego,,2024,2,0,0,14
2282,Tierra del Fuego,,2024,3,3,0,14
2283,Tierra del Fuego,,2024,4,0,0,14
2284,Tierra del Fuego,,2024,5,1,0,14
2285,Tierra del Fuego,,2024,6,4,0,14
2286,Tierra del Fuego,,2024,7,7,0,14
2287,Tierra del Fuego,,2024,8,1,0,14
2288,Tierra del Fuego,,2024,9,0,0,14
2289,Tierra del Fuego,,2024,10,3,0,14
2290,Tierra del Fuego,,2024,11,0,0,14
2291,Tierra del Fuego,,2024,12,2,0,14
2292,Tucumán,NOA,2024,1,40,0,474
2293,Tucumán,NOA,2024,2,9,0,474
2294,Tucumán,NOA,2024,3,5,0,474
2295,Tucumán,NOA,2024,4,8,0,474
2296,Tucumán,NOA,2024,5,8,0,474
2297,Tucumán,NOA,2024,6,148,0,474
2298,Tucumán,NOA,2024,7,675,0,474
2299,Tucumán,NOA,2024,8,1248,0,474
2300,Tucumán,NOA,2024,9,1113,0,474
2301,Tucumán,NOA,2024,10,390,0,474
2302,Tucumán,NOA,2024,11,69,0,474
2303,Tucumán,NOA,2024,12,101,0,474
